거래처,항목코드,중앙값,최빈값,최소,최대,건수,고유단가수,단가범위,표준단가,표준대비(%)
(주) 필통북스,MA00241,193300.0,193300.0,193000.0,193300.0,4,2,"193,000~193,300",,
(주) 필통북스,MA00500,36780.0,36780.0,36780.0,36780.0,1,1,"36,780(고정)",,
(주) 필통북스,MA00561,76400.0,76400.0,76400.0,76400.0,4,1,"76,400(고정)",,
(주) 필통북스,MA00671,171000.0,171000.0,171000.0,171000.0,2,1,"171,000(고정)",,
(주) 필통북스,MA00686,247000.0,247000.0,247000.0,247000.0,11,1,"247,000(고정)",,
(주) 필통북스,MA00687,171000.0,171000.0,171000.0,171000.0,25,1,"171,000(고정)",,
(주) 필통북스,MA00988,37800.0,37800.0,37800.0,38000.0,10,2,"37,800~38,000",,
(주) 필통북스,MA01070,204320.0,204320.0,204320.0,204320.0,4,1,"204,320(고정)",,
(주) 필통북스,MA01280,56000.0,56000.0,56000.0,56000.0,28,1,"56,000(고정)",,
(주) 필통북스,MA02401,195.0,195.0,195.0,200.0,4,2,195~200,,
(주) 필통북스,랩핑,350.0,350.0,350.0,350.0,1,1,350(고정),,
(주) 학토재,001,50000.0,50000.0,50000.0,50000.0,1,1,"50,000(고정)",,
(주) 학토재,001002,50000.0,50000.0,50000.0,50000.0,12,1,"50,000(고정)",,
(주) 학토재,303001,6500.0,7000.0,3500.0,7000.0,8,4,"3,500~7,000",2500.0,160.0
(주) 학토재,303002,5000.0,7000.0,3500.0,7000.0,16,5,"3,500~7,000",2500.0,100.0
(주) 학토재,703002,7000.0,7000.0,7000.0,7000.0,24,1,"7,000(고정)",7000.0,0.0
(주) 학토재,706001,125062.5,80.0,70.0,300000.0,12,5,"70~300,000",,
(주) 학토재,707001,64000.0,50000.0,39000.0,102000.0,11,9,"39,000~102,000",,
(주) 학토재,707009,1000.0,1000.0,1000.0,30000.0,8,2,"1,000~30,000",,
(주) 학토재,MA00224,90800.0,90800.0,90800.0,90800.0,1,1,"90,800(고정)",,
(주) 학토재,MA00225,130720.0,130720.0,130720.0,130720.0,1,1,"130,720(고정)",,
(주) 학토재,MA00239,138050.0,139900.0,136190.0,139900.0,4,3,"136,190~139,900",,
(주) 학토재,MA00510,67400.0,68300.0,64580.0,68300.0,4,3,"64,580~68,300",,
(주) 학토재,MA00535,66350.0,66350.0,64600.0,66350.0,5,2,"64,600~66,350",,
(주) 학토재,MA00551,44800.0,44800.0,44800.0,44800.0,1,1,"44,800(고정)",,
(주) 학토재,MA00561,79110.0,78600.0,78600.0,79620.0,2,2,"78,600~79,620",,
(주) 학토재,MA00773,134280.0,134280.0,132500.0,134280.0,6,2,"132,500~134,280",,
(주) 한흥티디아이,001001,50000.0,50000.0,50000.0,50000.0,1,1,"50,000(고정)",,
(주) 한흥티디아이,001002,55.0,55.0,55.0,55.0,1,1,55(고정),,
(주) 한흥티디아이,042,15.0,15.0,15.0,15.0,1,1,15(고정),,
(주) 한흥티디아이,052,20022.5,45.0,45.0,40000.0,2,2,"45~40,000",,
(주) 한흥티디아이,303001,8000.0,8000.0,5000.0,10000.0,6,3,"5,000~10,000",2500.0,220.0
(주) 한흥티디아이,303002,8000.0,8000.0,8000.0,8000.0,1,1,"8,000(고정)",2500.0,220.0
(주) 한흥티디아이,303003,30.0,25.0,25.0,20000.0,3,3,"25~20,000",,
(주) 한흥티디아이,703002,9000.0,8000.0,8000.0,12000.0,10,3,"8,000~12,000",7000.0,28.6
(주) 한흥티디아이,MA-04678,162010.0,162010.0,162010.0,162010.0,1,1,"162,010(고정)",,
(주) 한흥티디아이,MA-05944,171000.0,171000.0,171000.0,171000.0,1,1,"171,000(고정)",,
(주) 한흥티디아이,MA-06061,99000.0,99000.0,99000.0,99000.0,1,1,"99,000(고정)",,
(주) 한흥티디아이,MA-07480,106500.0,71000.0,71000.0,142000.0,4,2,"71,000~142,000",,
(주)개성홍삼,001002,60000.0,60000.0,60000.0,60000.0,1,1,"60,000(고정)",,
(주)개성홍삼,303001,8500.0,7000.0,7000.0,10000.0,2,2,"7,000~10,000",2500.0,240.0
(주)개성홍삼,703002,8000.0,8000.0,8000.0,8000.0,2,1,"8,000(고정)",7000.0,14.3
(주)개성홍삼,MA00752,55100.0,55100.0,55100.0,55100.0,1,1,"55,100(고정)",,
(주)개성홍삼,MA00775,93300.0,93300.0,93300.0,93300.0,1,1,"93,300(고정)",,
(주)객석컴퍼니,001002,55000.0,55000.0,55000.0,55000.0,8,1,"55,000(고정)",,
(주)객석컴퍼니,703002,7500.0,7500.0,7500.0,7500.0,30,1,"7,500(고정)",7000.0,7.1
(주)객석컴퍼니,706001,0.65,0.65,0.65,0.65,8,1,0(고정),,
(주)객석컴퍼니,706037,4000.0,4000.0,4000.0,4000.0,6,1,"4,000(고정)",,
(주)객석컴퍼니,707001,65000.0,65000.0,65000.0,65000.0,8,1,"65,000(고정)",,
(주)객석컴퍼니,MA00516,47400.0,47400.0,47400.0,47400.0,6,1,"47,400(고정)",,
(주)객석컴퍼니,MA00760,69900.0,69900.0,69900.0,69900.0,8,1,"69,900(고정)",,
(주)객석컴퍼니,MA00784,115000.0,115000.0,115000.0,115000.0,8,1,"115,000(고정)",,
(주)객석컴퍼니,MA00897,49500.0,49500.0,49500.0,49500.0,5,1,"49,500(고정)",,
(주)객석컴퍼니,MA00898,49500.0,49500.0,49500.0,49500.0,3,1,"49,500(고정)",,
(주)고담,001002,70000.0,70000.0,70000.0,70000.0,2,1,"70,000(고정)",,
(주)고담,303001,10000.0,10000.0,10000.0,10000.0,1,1,"10,000(고정)",2500.0,300.0
(주)고담,303002,8000.0,7000.0,7000.0,9000.0,4,2,"7,000~9,000",2500.0,220.0
(주)고담,703002,8000.0,8000.0,7000.0,8000.0,5,2,"7,000~8,000",7000.0,14.3
(주)고담,706011,150000.0,150000.0,150000.0,150000.0,1,1,"150,000(고정)",,
(주)고담,MA00193,78144.0,78144.0,78144.0,78144.0,2,1,"78,144(고정)",,
(주)고담,MA00223,132512.0,132512.0,132512.0,132512.0,2,1,"132,512(고정)",,
(주)고담,MA00404,156405.0,156405.0,156405.0,156405.0,1,1,"156,405(고정)",,
(주)광명비즈니스파주지점,303001,6000.0,5000.0,5000.0,8000.0,15,4,"5,000~8,000",2500.0,140.0
(주)광명비즈니스파주지점,703002,10000.0,10000.0,8000.0,10000.0,15,3,"8,000~10,000",7000.0,42.9
(주)광명비즈니스파주지점,706011,50.0,50.0,40.0,100.0,9,4,40~100,,
(주)광명비즈니스파주지점,MA00205,73000.0,73000.0,73000.0,73000.0,1,1,"73,000(고정)",,
(주)광명비즈니스파주지점,MA00227,97300.0,97300.0,97300.0,97300.0,1,1,"97,300(고정)",,
(주)광명비즈니스파주지점,MA00545,42160.0,42160.0,38000.0,42160.0,14,3,"38,000~42,160",,
(주)교원,001,150000.0,150000.0,150000.0,150000.0,4,1,"150,000(고정)",,
(주)교원,001001,22040.0,80.0,80.0,44000.0,2,2,"80~44,000",,
(주)교원,001004,120000.0,120000.0,120000.0,120000.0,4,1,"120,000(고정)",,
(주)교원,010,50000.0,50000.0,50000.0,70000.0,4,2,"50,000~70,000",,
(주)교원,042,20.0,20.0,20.0,20.0,4,1,20(고정),,
(주)교원,052,50000.0,50000.0,28000.0,50000.0,7,3,"28,000~50,000",,
(주)교원,303001,6000.0,5800.0,5800.0,8000.0,9,3,"5,800~8,000",2500.0,140.0
(주)교원,303002,3260.0,2200.0,2200.0,5000.0,3,3,"2,200~5,000",2500.0,30.4
(주)교원,703002,7000.0,7000.0,7000.0,8000.0,10,2,"7,000~8,000",7000.0,0.0
(주)교원,706003,55.0,55.0,55.0,55.0,1,1,55(고정),,
(주)교원,706011,44000.0,44000.0,44000.0,44000.0,1,1,"44,000(고정)",,
(주)교원,706037,10000.0,10000.0,10000.0,10000.0,3,1,"10,000(고정)",,
(주)교원,MA00561,65900.0,65900.0,65900.0,65900.0,1,1,"65,900(고정)",,
(주)교원,MA00581,66380.0,66380.0,66380.0,66380.0,2,1,"66,380(고정)",,
(주)교원,MA00594,100180.0,100180.0,100180.0,100180.0,1,1,"100,180(고정)",,
(주)교원,MA00742,36680.0,36680.0,36680.0,36680.0,1,1,"36,680(고정)",,
(주)교원,MA00782,138800.0,138800.0,138800.0,138800.0,1,1,"138,800(고정)",,
(주)교원구몬,001,33000.0,33000.0,33000.0,33000.0,1,1,"33,000(고정)",,
(주)교원구몬,001001,33000.0,33000.0,90.0,70000.0,117,5,"90~70,000",,
(주)교원구몬,001002,40000.0,40000.0,1200.0,70000.0,114,6,"1,200~70,000",,
(주)교원구몬,001006,70000.0,70000.0,70000.0,90000.0,24,2,"70,000~90,000",,
(주)교원구몬,002,40000.0,40000.0,40000.0,50000.0,5,2,"40,000~50,000",,
(주)교원구몬,002001,280.0,280.0,280.0,280.0,1,1,280(고정),,
(주)교원구몬,003001,65.0,60.0,60.0,600.0,3,3,60~600,,
(주)교원구몬,003002,190.0,190.0,80.0,300.0,5,3,80~300,,
(주)교원구몬,004001,150000.0,150000.0,150000.0,355000.0,7,4,"150,000~355,000",,
(주)교원구몬,004002,20000.0,20000.0,20000.0,28000.0,19,2,"20,000~28,000",,
(주)교원구몬,004003,28000.0,28000.0,28000.0,28000.0,9,1,"28,000(고정)",,
(주)교원구몬,004004,20.0,20.0,20.0,6000.0,22,2,"20~6,000",,
(주)교원구몬,005003,30000.0,30000.0,30000.0,30000.0,1,1,"30,000(고정)",,
(주)교원구몬,006001,100.0,100.0,100.0,100.0,2,1,100(고정),,
(주)교원구몬,008001,600.0,600.0,600.0,600.0,1,1,600(고정),,
(주)교원구몬,010001,80.0,20.0,20.0,100000.0,11,5,"20~100,000",,
(주)교원구몬,011,22.0,22.0,22.0,22.0,1,1,22(고정),,
(주)교원구몬,012,64.4,64.4,64.4,64.4,1,1,64(고정),,
(주)교원구몬,012003,1500.0,1500.0,1500.0,1500.0,6,1,"1,500(고정)",,
(주)교원구몬,0303001,5800.0,5800.0,3750.0,6840.0,10,3,"3,750~6,840",,
(주)교원구몬,032,320000.0,200000.0,200000.0,350000.0,3,3,"200,000~350,000",,
(주)교원구몬,037,3000.0,3000.0,3000.0,3000.0,3,1,"3,000(고정)",,
(주)교원구몬,038,120.0,115.0,115.0,125.0,2,2,115~125,,
(주)교원구몬,043,430.0,430.0,150.0,430.0,3,2,150~430,,
(주)교원구몬,044,200.0,200.0,200.0,200.0,2,1,200(고정),,
(주)교원구몬,050,1250.0,1000.0,1000.0,1500.0,2,2,"1,000~1,500",,
(주)교원구몬,052,28000.0,28000.0,2800.0,60000.0,73,6,"2,800~60,000",,
(주)교원구몬,0703002,6750.0,6000.0,6000.0,7500.0,8,2,"6,000~7,500",,
(주)교원구몬,706001,79.2,170000.0,50.0,170000.0,91,9,"50~170,000",,
(주)교원구몬,706003,10.0,6.0,3.0,20000.0,38,5,"3~20,000",,
(주)교원구몬,706005,10.0,10.0,10.0,40000.0,14,2,"10~40,000",,
(주)교원구몬,706011,22.0,22.0,13.0,70000.0,101,13,"13~70,000",,
(주)교원구몬,706012,29.0,15.0,15.0,43.0,2,2,15~43,,
(주)교원구몬,706019,20.0,20.0,20.0,20.0,1,1,20(고정),,
(주)교원구몬,706021,100.0,100.0,100.0,420.0,3,2,100~420,,
(주)교원구몬,706023,20000.0,20000.0,500.0,20000.0,3,2,"500~20,000",,
(주)교원구몬,706034,225300.0,600.0,600.0,450000.0,2,2,"600~450,000",,
(주)교원구몬,706037,3000.0,3000.0,3000.0,11000.0,188,3,"3,000~11,000",,
(주)교원구몬,707002,6000.0,6000.0,6000.0,6000.0,1,1,"6,000(고정)",,
(주)교원구몬,M09,10.0,10.0,10.0,10.0,5,1,10(고정),,
(주)교원구몬,MA-03530,515600.0,515600.0,515600.0,515600.0,1,1,"515,600(고정)",,
(주)교원구몬,MA-03596,238970.0,238970.0,238970.0,238970.0,2,1,"238,970(고정)",,
(주)교원구몬,MA-04294,283200.0,283200.0,283200.0,283200.0,1,1,"283,200(고정)",,
(주)교원구몬,MA-04621,72860.0,72860.0,72860.0,72860.0,1,1,"72,860(고정)",,
(주)교원구몬,MA-05128,80160.0,80160.0,80160.0,80160.0,5,1,"80,160(고정)",,
(주)교원구몬,MA-05129,69660.0,69660.0,69660.0,69660.0,5,1,"69,660(고정)",,
(주)교원구몬,MA-05790,195090.0,195090.0,195090.0,195090.0,2,1,"195,090(고정)",,
(주)교원구몬,MA-06365,213770.0,213770.0,213770.0,213770.0,1,1,"213,770(고정)",,
(주)교원구몬,MA-06494,194570.0,194570.0,194570.0,194570.0,4,1,"194,570(고정)",,
(주)교원구몬,MA-06710,20160.0,20160.0,20160.0,20160.0,3,1,"20,160(고정)",,
(주)교원구몬,MA-07312,489880.0,436000.0,436000.0,543760.0,2,2,"436,000~543,760",,
(주)교원구몬,MA-07700,33700.0,33700.0,33700.0,33700.0,2,1,"33,700(고정)",,
(주)교원구몬,MA-07855,510000.0,510000.0,510000.0,510000.0,1,1,"510,000(고정)",,
(주)교원구몬,MA-08036,835000.0,835000.0,835000.0,835000.0,1,1,"835,000(고정)",,
(주)교원구몬,MA00186,34230.0,34230.0,34230.0,34230.0,1,1,"34,230(고정)",,
(주)교원구몬,MA00189,51040.0,49280.0,49280.0,52800.0,2,2,"49,280~52,800",,
(주)교원구몬,MA00190,33780.0,33780.0,33780.0,33780.0,1,1,"33,780(고정)",,
(주)교원구몬,MA00194,41070.0,41070.0,41070.0,44010.0,8,2,"41,070~44,010",,
(주)교원구몬,MA00196,59130.0,59130.0,59130.0,63360.0,3,2,"59,130~63,360",,
(주)교원구몬,MA00197,39180.0,37830.0,37830.0,40530.0,4,2,"37,830~40,530",,
(주)교원구몬,MA00201,55980.0,55980.0,51550.0,55980.0,9,3,"51,550~55,980",,
(주)교원구몬,MA00202,80580.0,80580.0,80580.0,80580.0,1,1,"80,580(고정)",,
(주)교원구몬,MA00204,80580.0,80580.0,75210.0,80580.0,6,2,"75,210~80,580",,
(주)교원구몬,MA00205,48110.0,48110.0,48110.0,51550.0,27,2,"48,110~51,550",,
(주)교원구몬,MA00208,52240.0,52240.0,52240.0,55980.0,14,2,"52,240~55,980",,
(주)교원구몬,MA00215,64930.0,62690.0,62690.0,67170.0,10,2,"62,690~67,170",,
(주)교원구몬,MA00216,93465.0,90240.0,90240.0,96690.0,2,2,"90,240~96,690",,
(주)교원구몬,MA00217,90240.0,90240.0,90240.0,96690.0,7,2,"90,240~96,690",,
(주)교원구몬,MA00218,61860.0,61860.0,57730.0,61860.0,8,2,"57,730~61,860",,
(주)교원구몬,MA00219,62690.0,62690.0,62690.0,67170.0,21,2,"62,690~67,170",,
(주)교원구몬,MA00224,69650.0,69650.0,69650.0,74630.0,11,3,"69,650~74,630",,
(주)교원구몬,MA00225,100270.0,100270.0,100270.0,107440.0,12,2,"100,270~107,440",,
(주)교원구몬,MA00227,68730.0,64150.0,64150.0,69650.0,5,3,"64,150~69,650",,
(주)교원구몬,MA00228,69650.0,69650.0,69650.0,74630.0,11,2,"69,650~74,630",,
(주)교원구몬,MA00230,125340.0,125340.0,125340.0,125340.0,1,1,"125,340(고정)",,
(주)교원구몬,MA00232,87070.0,87070.0,87070.0,87070.0,2,1,"87,070(고정)",,
(주)교원구몬,MA00233,129815.0,125340.0,125340.0,134290.0,2,2,"125,340~134,290",,
(주)교원구몬,MA00234,134290.0,134290.0,125340.0,134290.0,5,2,"125,340~134,290",,
(주)교원구몬,MA00235,85910.0,85910.0,80180.0,85910.0,12,2,"80,180~85,910",,
(주)교원구몬,MA00236,87070.0,87070.0,74630.0,87070.0,7,2,"74,630~87,070",,
(주)교원구몬,MA00237,125340.0,125340.0,125340.0,125340.0,1,1,"125,340(고정)",,
(주)교원구몬,MA00242,111960.0,111960.0,111960.0,111960.0,1,1,"111,960(고정)",,
(주)교원구몬,MA00243,104490.0,104490.0,104490.0,104490.0,1,1,"104,490(고정)",,
(주)교원구몬,MA00304,42420.0,42420.0,42420.0,42420.0,8,1,"42,420(고정)",,
(주)교원구몬,MA00312,52855.0,51030.0,51030.0,54680.0,10,2,"51,030~54,680",,
(주)교원구몬,MA00315,26040.0,26040.0,26040.0,27900.0,11,2,"26,040~27,900",,
(주)교원구몬,MA00317,26970.0,26040.0,26040.0,37500.0,6,3,"26,040~37,500",,
(주)교원구몬,MA00318,25700.0,25700.0,23900.0,25700.0,13,2,"23,900~25,700",,
(주)교원구몬,MA00322,30650.0,30650.0,28610.0,30650.0,10,2,"28,610~30,650",,
(주)교원구몬,MA00323,44130.0,44130.0,44130.0,44130.0,1,1,"44,130(고정)",,
(주)교원구몬,MA00339,41970.0,41970.0,39170.0,41970.0,30,2,"39,170~41,970",,
(주)교원구몬,MA00381,193410.0,193410.0,193410.0,193410.0,5,1,"193,410(고정)",,
(주)교원구몬,MA00398,132330.0,132330.0,132330.0,132330.0,1,1,"132,330(고정)",,
(주)교원구몬,MA00401,132330.0,132330.0,132330.0,132330.0,2,1,"132,330(고정)",,
(주)교원구몬,MA00411,193410.0,193410.0,193410.0,193410.0,1,1,"193,410(고정)",,
(주)교원구몬,MA00414,213770.0,213770.0,213770.0,213770.0,1,1,"213,770(고정)",,
(주)교원구몬,MA00488,44130.0,44130.0,41180.0,44130.0,12,2,"41,180~44,130",,
(주)교원구몬,MA00499,27290.0,26350.0,26350.0,28230.0,2,2,"26,350~28,230",,
(주)교원구몬,MA00501,41180.0,41180.0,41180.0,41180.0,3,1,"41,180(고정)",,
(주)교원구몬,MA00514,54680.0,54680.0,54680.0,54680.0,2,1,"54,680(고정)",,
(주)교원구몬,MA00533,42480.0,39980.0,39980.0,42840.0,5,3,"39,980~42,840",,
(주)교원구몬,MA00535,53090.0,53090.0,49550.0,53090.0,9,2,"49,550~53,090",,
(주)교원구몬,MA00536,40750.0,40750.0,38030.0,40750.0,70,2,"38,030~40,750",,
(주)교원구몬,MA00543,27770.0,27770.0,27770.0,27770.0,2,1,"27,770(고정)",,
(주)교원구몬,MA00545,25580.0,25580.0,25580.0,27410.0,5,2,"25,580~27,410",,
(주)교원구몬,MA00551,35640.0,34410.0,34410.0,36870.0,4,2,"34,410~36,870",,
(주)교원구몬,MA00554,33960.0,33960.0,31700.0,33960.0,31,2,"31,700~33,960",,
(주)교원구몬,MA00556,35640.0,34410.0,34410.0,36870.0,4,2,"34,410~36,870",,
(주)교원구몬,MA00559,41300.0,41300.0,41300.0,41300.0,4,1,"41,300(고정)",,
(주)교원구몬,MA00561,63700.0,63700.0,59450.0,63700.0,24,2,"59,450~63,700",,
(주)교원구몬,MA00562,63700.0,63700.0,59450.0,63700.0,11,2,"59,450~63,700",,
(주)교원구몬,MA00564,59450.0,59450.0,59450.0,59450.0,1,1,"59,450(고정)",,
(주)교원구몬,MA00568,79630.0,79630.0,74320.0,79630.0,10,2,"74,320~79,630",,
(주)교원구몬,MA00569,76975.0,74320.0,74320.0,79630.0,2,2,"74,320~79,630",,
(주)교원구몬,MA00570,47540.0,47540.0,47540.0,47540.0,16,1,"47,540(고정)",,
(주)교원구몬,MA00572,55310.0,55310.0,51620.0,55310.0,10,2,"51,620~55,310",,
(주)교원구몬,MA00575,74320.0,74320.0,74320.0,74320.0,1,1,"74,320(고정)",,
(주)교원구몬,MA00577,66370.0,66370.0,61950.0,66370.0,10,2,"61,950~66,370",,
(주)교원구몬,MA00580,57050.0,57050.0,57050.0,61120.0,9,2,"57,050~61,120",,
(주)교원구몬,MA00583,95550.0,95550.0,95550.0,95550.0,1,1,"95,550(고정)",,
(주)교원구몬,MA00585,84760.0,84760.0,84760.0,84760.0,1,1,"84,760(고정)",,
(주)교원구몬,MA00592,144210.0,144210.0,134590.0,144210.0,10,2,"134,590~144,210",,
(주)교원구몬,MA00594,93500.0,93500.0,93500.0,100180.0,3,2,"93,500~100,180",,
(주)교원구몬,MA00664,91290.0,91290.0,91290.0,91290.0,13,1,"91,290(고정)",,
(주)교원구몬,MA00667,131430.0,131430.0,131430.0,131430.0,2,1,"131,430(고정)",,
(주)교원구몬,MA00739,52800.0,52800.0,52800.0,52800.0,1,1,"52,800(고정)",,
(주)교원구몬,MA00741,33780.0,33780.0,31530.0,33780.0,16,2,"31,530~33,780",,
(주)교원구몬,MA00743,61245.0,59130.0,59130.0,63360.0,8,2,"59,130~63,360",,
(주)교원구몬,MA00746,63360.0,63360.0,59130.0,63360.0,10,2,"59,130~63,360",,
(주)교원구몬,MA00748,63360.0,63360.0,63360.0,63360.0,2,1,"63,360(고정)",,
(주)교원구몬,MA00751,40530.0,40530.0,40530.0,40530.0,4,1,"40,530(고정)",,
(주)교원구몬,MA00755,52240.0,52240.0,52240.0,55980.0,10,2,"52,240~55,980",,
(주)교원구몬,MA00757,80580.0,80580.0,75210.0,80580.0,28,3,"75,210~80,580",,
(주)교원구몬,MA00758,48110.0,48110.0,48110.0,51550.0,7,2,"48,110~51,550",,
(주)교원구몬,MA00760,54110.0,52240.0,52240.0,55980.0,36,2,"52,240~55,980",,
(주)교원구몬,MA00762,134290.0,134290.0,134290.0,134290.0,1,1,"134,290(고정)",,
(주)교원구몬,MA00764,62690.0,62690.0,62690.0,67170.0,7,2,"62,690~67,170",,
(주)교원구몬,MA00766,96690.0,96690.0,96690.0,96690.0,1,1,"96,690(고정)",,
(주)교원구몬,MA00775,72140.0,69650.0,69650.0,74630.0,2,2,"69,650~74,630",,
(주)교원구몬,MA00780,87070.0,87070.0,87070.0,93290.0,9,2,"87,070~93,290",,
(주)교원구몬,MA00781,125340.0,125340.0,125340.0,125340.0,1,1,"125,340(고정)",,
(주)교원구몬,MA00782,129815.0,125340.0,125340.0,134290.0,2,2,"125,340~134,290",,
(주)교원구몬,MA00783,85910.0,85910.0,80180.0,85910.0,15,2,"80,180~85,910",,
(주)교원구몬,MA00787,111960.0,111960.0,111960.0,111960.0,1,1,"111,960(고정)",,
(주)교원구몬,MA00791,111960.0,111960.0,111960.0,111960.0,2,1,"111,960(고정)",,
(주)교원구몬,MA00933,29160.0,29160.0,29160.0,29160.0,9,1,"29,160(고정)",,
(주)교원구몬,MA00973,240770.0,240770.0,240770.0,240770.0,1,1,"240,770(고정)",,
(주)교원구몬,MA01014,39010.0,39010.0,39010.0,79630.0,4,2,"39,010~79,630",,
(주)교원구몬,MA01046,52290.0,52290.0,52290.0,52290.0,3,1,"52,290(고정)",,
(주)교원구몬,MA01089,1290935.0,1335450.0,25700.0,1335450.0,28,3,"25,700~1,335,450",,
(주)교원구몬,MA01148,197030.0,197030.0,197030.0,197030.0,1,1,"197,030(고정)",,
(주)교원구몬,MA01202,222070.0,222070.0,222070.0,222070.0,4,1,"222,070(고정)",,
(주)교원구몬,MA01315,196820.0,196820.0,196820.0,196820.0,3,1,"196,820(고정)",,
(주)교원구몬,MA02200,235760.0,235760.0,235760.0,235760.0,1,1,"235,760(고정)",,
(주)교원구몬,수접지,35.0,35.0,35.0,35.0,1,1,35(고정),,
(주)교원프라퍼티 인천공장,003,20000.0,20000.0,10.0,20000.0,6,2,"10~20,000",,
(주)교원프라퍼티 인천공장,0303001,8400.0,6800.0,6800.0,10000.0,6,2,"6,800~10,000",,
(주)교원프라퍼티 인천공장,037,10000.0,10000.0,10000.0,10000.0,5,1,"10,000(고정)",,
(주)교원프라퍼티 인천공장,0703002,8000.0,8000.0,8000.0,8000.0,7,1,"8,000(고정)",,
(주)교원프라퍼티 인천공장,0707001,50000.0,50000.0,50000.0,50000.0,1,1,"50,000(고정)",,
(주)교원프라퍼티 인천공장,706003,50000.0,50000.0,35000.0,50000.0,64,2,"35,000~50,000",,
(주)교원프라퍼티 인천공장,706011,80000.0,80000.0,80000.0,80000.0,11,1,"80,000(고정)",,
(주)교원프라퍼티 인천공장,707001,30000.0,30000.0,20000.0,50000.0,14,3,"20,000~50,000",,
(주)교원프라퍼티 인천공장,MA00225,128916.0,128916.0,128916.0,128916.0,5,1,"128,916(고정)",,
(주)교원프라퍼티 인천공장,MA00551,47000.0,47000.0,43000.0,47000.0,23,3,"43,000~47,000",,
(주)교원프라퍼티 인천공장,MA00554,43000.0,43000.0,40000.0,43000.0,64,3,"40,000~43,000",,
(주)교원프라퍼티 인천공장,MA00556,46000.0,46000.0,46000.0,46000.0,2,1,"46,000(고정)",,
(주)노디너리,006001,15.0,15.0,15.0,15.0,2,1,15(고정),,
(주)노디너리,052,50000.0,50000.0,50000.0,50000.0,2,1,"50,000(고정)",,
(주)노디너리,703002,15000.0,15000.0,15000.0,15000.0,2,1,"15,000(고정)",7000.0,114.3
(주)노디너리,MA-07355,460.0,460.0,460.0,460.0,2,1,460(고정),,
(주)노머스,001001,55000.0,50000.0,50000.0,71000.0,6,4,"50,000~71,000",,
(주)노머스,001002,55000.0,55000.0,70.0,110000.0,4,3,"70~110,000",,
(주)노머스,002,55000.0,55000.0,55000.0,55000.0,2,1,"55,000(고정)",,
(주)노머스,004001,235500.0,300000.0,200000.0,300000.0,6,5,"200,000~300,000",,
(주)노머스,004005,60000.0,60000.0,60000.0,60000.0,1,1,"60,000(고정)",,
(주)노머스,032,200000.0,200000.0,200000.0,200000.0,1,1,"200,000(고정)",,
